distribution,true_regime,tcm_like_label,count,row_fraction,entropy,normalized_entropy,qi_like_label,hidden_subtype
qi_like_label_to_true_regime,digestive_instable,,90,0.3237410071942446,2.278323038038541,0.8115550407031121,heavy_damp_like,
qi_like_label_to_true_regime,inflammatory,,21,0.07553956834532374,2.278323038038541,0.8115550407031121,heavy_damp_like,
qi_like_label_to_true_regime,recovery,,5,0.017985611510791366,2.278323038038541,0.8115550407031121,heavy_damp_like,
qi_like_label_to_true_regime,stressed_recoverable,,20,0.07194244604316546,2.278323038038541,0.8115550407031121,heavy_damp_like,
qi_like_label_to_true_regime,stuck_agitated,,19,0.0683453237410072,2.278323038038541,0.8115550407031121,heavy_damp_like,
qi_like_label_to_true_regime,stuck_depleted,,100,0.3597122302158273,2.278323038038541,0.8115550407031121,heavy_damp_like,
qi_like_label_to_true_regime,balanced,,16,0.05263157894736842,2.4108815584770125,0.8587733383957012,hot_overactive,
qi_like_label_to_true_regime,digestive_instable,,28,0.09210526315789473,2.4108815584770125,0.8587733383957012,hot_overactive,
qi_like_label_to_true_regime,inflammatory,,95,0.3125,2.4108815584770125,0.8587733383957012,hot_overactive,
qi_like_label_to_true_regime,recovery,,5,0.01644736842105263,2.4108815584770125,0.8587733383957012,hot_overactive,
qi_like_label_to_true_regime,stressed_recoverable,,63,0.20723684210526316,2.4108815584770125,0.8587733383957012,hot_overactive,
qi_like_label_to_true_regime,stuck_agitated,,74,0.24342105263157895,2.4108815584770125,0.8587733383957012,hot_overactive,
qi_like_label_to_true_regime,stuck_depleted,,23,0.0756578947368421,2.4108815584770125,0.8587733383957012,hot_overactive,
qi_like_label_to_true_regime,balanced,,19,0.03156146179401993,2.089939087393754,0.744451323547636,stuck_agitated,
qi_like_label_to_true_regime,digestive_instable,,35,0.05813953488372093,2.089939087393754,0.744451323547636,stuck_agitated,
qi_like_label_to_true_regime,inflammatory,,57,0.0946843853820598,2.089939087393754,0.744451323547636,stuck_agitated,
qi_like_label_to_true_regime,recovery,,8,0.013289036544850499,2.089939087393754,0.744451323547636,stuck_agitated,
qi_like_label_to_true_regime,stressed_recoverable,,249,0.41362126245847175,2.089939087393754,0.744451323547636,stuck_agitated,
qi_like_label_to_true_regime,stuck_agitated,,200,0.33222591362126247,2.089939087393754,0.744451323547636,stuck_agitated,
qi_like_label_to_true_regime,stuck_depleted,,34,0.05647840531561462,2.089939087393754,0.744451323547636,stuck_agitated,
true_regime_to_hidden_subtype,balanced,,458,0.2796092796092796,1.574650126146449,0.9934936160508435,,0.0
true_regime_to_hidden_subtype,balanced,,569,0.34737484737484736,1.574650126146449,0.9934936160508435,,1.0
true_regime_to_hidden_subtype,balanced,,611,0.373015873015873,1.574650126146449,0.9934936160508435,,2.0
true_regime_to_hidden_subtype,digestive_instable,,123,0.2921615201900237,1.5787604809489748,0.9960869611934924,,0.0
true_regime_to_hidden_subtype,digestive_instable,,144,0.342042755344418,1.5787604809489748,0.9960869611934924,,1.0
true_regime_to_hidden_subtype,digestive_instable,,154,0.3657957244655582,1.5787604809489748,0.9960869611934924,,2.0
true_regime_to_hidden_subtype,inflammatory,,130,0.26369168356997974,1.5363187723512914,0.9693092244468043,,0.0
true_regime_to_hidden_subtype,inflammatory,,137,0.2778904665314402,1.5363187723512914,0.9693092244468043,,1.0
true_regime_to_hidden_subtype,inflammatory,,226,0.45841784989858014,1.5363187723512914,0.9693092244468043,,2.0
true_regime_to_hidden_subtype,recovery,,146,0.28627450980392155,1.5725413735082832,0.9921631412685024,,0.0
true_regime_to_hidden_subtype,recovery,,200,0.39215686274509803,1.5725413735082832,0.9921631412685024,,1.0
true_regime_to_hidden_subtype,recovery,,164,0.3215686274509804,1.5725413735082832,0.9921631412685024,,2.0
true_regime_to_hidden_subtype,stressed_recoverable,,175,0.2339572192513369,1.54858322391081,0.9770472318469404,,0.0
true_regime_to_hidden_subtype,stressed_recoverable,,305,0.4077540106951872,1.54858322391081,0.9770472318469404,,1.0
true_regime_to_hidden_subtype,stressed_recoverable,,268,0.3582887700534759,1.54858322391081,0.9770472318469404,,2.0
true_regime_to_hidden_subtype,stuck_agitated,,114,0.21839080459770116,1.4926173497996258,0.9417366966855598,,0.0
true_regime_to_hidden_subtype,stuck_agitated,,262,0.5019157088122606,1.4926173497996258,0.9417366966855598,,1.0
true_regime_to_hidden_subtype,stuck_agitated,,146,0.2796934865900383,1.4926173497996258,0.9417366966855598,,2.0
true_regime_to_hidden_subtype,stuck_depleted,,174,0.3717948717948718,1.568112086079358,0.9893685720424735,,0.0
true_regime_to_hidden_subtype,stuck_depleted,,123,0.26282051282051283,1.568112086079358,0.9893685720424735,,1.0
true_regime_to_hidden_subtype,stuck_depleted,,171,0.36538461538461536,1.568112086079358,0.9893685720424735,,2.0
hidden_subtype_to_true_regime,balanced,,458,0.346969696969697,2.606556763595494,0.9284742527977408,,0.0
hidden_subtype_to_true_regime,digestive_instable,,123,0.09318181818181819,2.606556763595494,0.9284742527977408,,0.0
hidden_subtype_to_true_regime,inflammatory,,130,0.09848484848484848,2.606556763595494,0.9284742527977408,,0.0
hidden_subtype_to_true_regime,recovery,,146,0.11060606060606061,2.606556763595494,0.9284742527977408,,0.0
hidden_subtype_to_true_regime,stressed_recoverable,,175,0.13257575757575757,2.606556763595494,0.9284742527977408,,0.0
hidden_subtype_to_true_regime,stuck_agitated,,114,0.08636363636363636,2.606556763595494,0.9284742527977408,,0.0
hidden_subtype_to_true_regime,stuck_depleted,,174,0.1318181818181818,2.606556763595494,0.9284742527977408,,0.0
hidden_subtype_to_true_regime,balanced,,569,0.32701149425287357,2.5941417193237117,0.9240519247998678,,1.0
hidden_subtype_to_true_regime,digestive_instable,,144,0.08275862068965517,2.5941417193237117,0.9240519247998678,,1.0
hidden_subtype_to_true_regime,inflammatory,,137,0.07873563218390804,2.5941417193237117,0.9240519247998678,,1.0
hidden_subtype_to_true_regime,recovery,,200,0.11494252873563218,2.5941417193237117,0.9240519247998678,,1.0
hidden_subtype_to_true_regime,stressed_recoverable,,305,0.1752873563218391,2.5941417193237117,0.9240519247998678,,1.0
hidden_subtype_to_true_regime,stuck_agitated,,262,0.15057471264367817,2.5941417193237117,0.9240519247998678,,1.0
hidden_subtype_to_true_regime,stuck_depleted,,123,0.0706896551724138,2.5941417193237117,0.9240519247998678,,1.0
hidden_subtype_to_true_regime,balanced,,611,0.3511494252873563,2.5879832997164867,0.9218582514745471,,2.0
hidden_subtype_to_true_regime,digestive_instable,,154,0.08850574712643679,2.5879832997164867,0.9218582514745471,,2.0
hidden_subtype_to_true_regime,inflammatory,,226,0.12988505747126436,2.5879832997164867,0.9218582514745471,,2.0
hidden_subtype_to_true_regime,recovery,,164,0.09425287356321839,2.5879832997164867,0.9218582514745471,,2.0
hidden_subtype_to_true_regime,stressed_recoverable,,268,0.15402298850574714,2.5879832997164867,0.9218582514745471,,2.0
hidden_subtype_to_true_regime,stuck_agitated,,146,0.0839080459770115,2.5879832997164867,0.9218582514745471,,2.0
hidden_subtype_to_true_regime,stuck_depleted,,171,0.09827586206896552,2.5879832997164867,0.9218582514745471,,2.0
